3071382.287101 -3717452.994296 5197684.781198,910026.656642 7029176.468162 -371683.275177,-3996878.966555 -3306811.060211 -4848933.836479,1228701.914594 4110941.360171 5643431.472294,-5753819.254610 1096766.593740 -4013331.051718,4515588.970997 -5221671.158400 -1654128.331836,-6195434.397872 257704.111679 3443613.780829,675483.055998 -4070809.424043 -5779249.746131,5525775.683764 3799745.995984 2314865.292919,-910026.656642 -7029176.468162 -371683.275177,3996878.966555 3306811.060211 -4848933.836479,-3071382.287101 3717452.994296 5197684.781198,5753819.254610 -1096766.593740 -4013331.051718,-4515588.970997 5221671.158400 -1654128.331836,-1228701.914594 -4110941.360171 5643431.472294,-675483.055998 4070809.424043 -5779249.746131,-5525775.683764 -3799745.995984 2314865.292919,6195434.397872 -257704.111679 3443613.780829
3151933.692338 -3533289.053161 5277123.965038,795713.899517 7031118.818748 -555360.371247,-3963237.579432 -3492913.316141 -4744872.883544,1049323.747053 4222270.506621 5597353.055408,-5688551.809039 938137.306116 -4144570.567105,4629849.025219 -5174385.280955 -1476685.339607,-6280736.823289 127315.014678 3293563.440811,880414.326667 -4005991.672692 -5796937.271134,5405904.999643 3865264.382776 2482655.057279,-795713.899517 -7031118.818748 -555360.371247,3963237.579432 3492913.316141 -4744872.883544,-3151933.692338 3533289.053161 5277123.965038,5688551.809039 -938137.306116 -4144570.567105,-4629849.025219 5174385.280955 -1476685.339607,-1049323.747053 -4222270.506621 5597353.055408,-880414.326667 4005991.672692 -5796937.271134,-5405904.999643 -3865264.382776 2482655.057279,6280736.823289 -127315.014678 3293563.440811
3230147.797341 -3345941.292921 5351250.047652,680599.916526 7026534.251732 -738478.171753,-3926457.832134 -3675692.484285 -4636053.314721,869376.700377 4330166.955588 5545640.377961,-5618313.551328 778276.904082 -4271650.091965,4739700.689505 -5122420.127627 -1297756.096156,-6360326.648861 -2840.708970 3140194.126149,1084760.935710 -3938087.877631 -5808820.488960,5280905.504367 3927451.568269 2647942.697691,-680599.916526 -7026534.251732 -738478.171753,3926457.832134 3675692.484285 -4636053.314721,-3230147.797341 3345941.292921 5351250.047652,5618313.551328 -778276.904082 -4271650.091965,-4739700.689505 5122420.127627 -1297756.096156,-869376.700377 -4330166.955588 5545640.377961,-1084760.935710 3938087.877631 -5808820.488960,-5280905.504367 -3927451.568269 2647942.697691,6360326.648861 2840.708970 3140194.126149
3305960.138709 -3155586.746906 5419988.664375,564771.318226 7015431.416625 -920852.340022,-3886560.821243 -3854979.726505 -4522583.546409,689025.288869 4434524.867072 5488345.284862,-5543180.490392 617323.206110 -4394442.792533,4845053.993649 -5065807.454116 -1117520.518518,-6434122.788813 -132658.036147 2983660.280861,1288333.173354 -3867162.630061 -5814887.615548,5150887.666480 3986267.595238 2810561.668829,-564771.318226 -7015431.416625 -920852.340022,3886560.821243 3854979.726505 -4522583.546409,-3305960.138709 3155586.746906 5419988.664375,5543180.490392 -617323.206110 -4394442.792533,-4845053.993649 5065807.454116 -1117520.518518,-689025.288869 -4434524.867072 5488345.284862,-1288333.173354 3867162.630061 -5814887.615548,-5150887.666480 -3986267.595238 2810561.668829,6434122.788813 132658.036147 2983660.280861
3379307.871863 -2962405.147829 5483270.867676,448315.460036 6997825.141787 -1102299.333296,-3843570.011935 -4030609.512267 -4404576.675744,508433.985357 4535241.194021 5425525.225943,-5463232.866765 455415.406306 -4512826.168193,4945823.313222 -5004583.319526 -936159.892583,-6502049.517935 -262032.616635 2824119.561914,1490941.807681 -3793282.655215 -5815132.634643,5015966.830537 4041675.408047 2970348.134825,-448315.460036 -6997825.141787 -1102299.333296,3843570.011935 4030609.512267 -4404576.675744,-3379307.871863 2962405.147829 5483270.867676,5463232.866765 -455415.406306 -4512826.168193,-4945823.313222 5004583.319526 -936159.892583,-508433.985357 -4535241.194021 5425525.225943,-1490941.807681 3793282.655215 -5815132.634643,-5015966.830537 -4041675.408047 2970348.134825,6502049.517935 262032.616635 2824119.561914
3450129.820802 -2766578.755280 5541033.193692,331320.378703 6973736.412629 -1282636.590585,-3797511.232899 -4202419.774948 -4282150.372829,327767.070900 4632215.786356 5357243.200735,-5378555.062410 292693.954056 -4626682.169083,5041927.441648 -4938788.071178 -753856.688194,-6564036.554129 -390860.856287 2661732.679481,1692398.257892 -3716516.750229 -5809555.303285,4876263.110179 4093640.868613 3127141.135966,-331320.378703 -6973736.412629 -1282636.590585,3797511.232899 4202419.774948 -4282150.372829,-3450129.820802 2766578.755280 5541033.193692,5378555.062410 -292693.954056 -4626682.169083,-5041927.441648 4938788.071178 -753856.688194,-327767.070900 -4632215.786356 5357243.200735,-1692398.257892 3716516.750229 -5809555.303285,-4876263.110179 -4093640.868613 3127141.135966,6564036.554129 390860.856287 2661732.679481
3518366.526332 -2568292.181939 5593217.723363,213874.729504 6943192.343407 -1461682.719219,-3748412.670367 -4370252.064508 -4155426.768201,147188.485844 4725351.492909 5283567.697793,-5289235.507131 129300.433567 -4735897.309019,5133289.656768 -4868466.326054 -570794.372711,-6620019.135723 -519039.997944 2496663.233773,1892514.766500 -3636935.721284 -5798161.152027,4731901.277262 4142132.768647 3280782.752147,-213874.729504 -6943192.343407 -1461682.719219,3748412.670367 4370252.064508 -4155426.768201,-3518366.526332 2568292.181939 5593217.723363,5289235.507131 -129300.433567 -4735897.309019,-5133289.656768 4868466.326054 -570794.372711,-147188.485844 -4725351.492909 5283567.697793,-1892514.766500 3636935.721284 -5798161.152027,-4731901.277262 -4142132.768647 3280782.752147,6620019.135723 519039.997944 2496663.233773
3583960.293988 -2367732.217316 5639772.138119,96067.721401 6906226.142898 -1639257.679884,-3696304.859639 -4533951.697901 -4024532.335625,-33138.319466 4814554.261406 5204572.628610,-5195366.581958 -34622.558822 -4840362.773673,5219837.783861 -4793666.946878 -387157.223264,-6669938.093382 -646468.202641 2329077.548607,2091104.571881 -3554612.319489 -5780961.479894,4583010.645526 4187122.840252 3431118.262903,-96067.721401 -6906226.142898 -1639257.679884,3696304.859639 4533951.697901 -4024532.335625,-3583960.293988 2367732.217316 5639772.138119,5195366.581958 34622.558822 -4840362.773673,-5219837.783861 4793666.946878 -387157.223264,33138.319466 -4814554.261406 5204572.628610,-2091104.571881 3554612.319489 -5780961.479894,-4583010.645526 -4187122.840252 3431118.262903,6669938.093382 646468.202641 2329077.548607
3646855.240623 -2165087.650308 5680649.770098,-22010.947394 6862877.073855 -1815182.969933,-3641220.675416 -4693367.905776 -3889597.770272,-213050.532671 4899733.236213 5120337.256157,-5097044.519458 -198931.537597 -4939974.523927,5301504.253330 -4714443.014522 -203130.137912,-6713739.916569 -773044.628843 2159144.501900,2287982.079776 -3469621.176052 -5757973.344073,4429724.950337 4228585.763193 3577996.303859,22010.947394 -6862877.073855 -1815182.969933,3641220.675416 4693367.905776 -3889597.770272,-3646855.240623 2165087.650308 5680649.770098,5097044.519458 198931.537597 -4939974.523927,-5301504.253330 4714443.014522 -203130.137912,213050.532671 -4899733.236213 5120337.256157,-2287982.079776 3469621.176052 -5757973.344073,-4429724.950337 -4228585.763193 3577996.303859,6713739.916569 773044.628843 2159144.501900
3706997.340286 -1960549.089896 5715809.646881,-140271.155109 6813190.406401 -1989281.804749,-3583195.319902 -4848353.976218 -3750757.862381,-392386.127073 4980800.853813 5030946.118075,-4994369.301171 -363482.252502 -5034633.394368,5378226.154180 -4630851.795503 -18898.445928,-6751376.814357 -898669.511190 1987035.353259,2482963.034516 -3382038.736367 -5729219.544341,4272182.223651 4266499.170032 3721269.019450,140271.155109 -6813190.406401 -1989281.804749,3583195.319902 4848353.976218 -3750757.862381,-3706997.340286 1960549.089896 5715809.646881,4994369.301171 363482.252502 -5034633.394368,-5378226.154180 4630851.795503 -18898.445928,392386.127073 -4980800.853813 5030946.118075,-2482963.034516 3382038.736367 -5729219.544341,-4272182.223651 -4266499.170032 3721269.019450,6751376.814357 898669.511190 1987035.353259
3764334.468750 -1754308.785158 5745216.530704,-258622.421304 6757217.365435 -2161379.296971,-3522266.309948 -4998767.394311 -3608151.366489,-570984.007519 5057672.935923 4936488.944582,-4887444.552336 -528129.812877 -5124245.186840,5449945.281888 -4542954.706090 165352.282549,-6782806.770695 -1023244.236818 1812923.568864,2675864.688857 -3291943.193659 -5694728.602240,4110524.665552 4300843.647898 3860792.211740,258622.421304 -6757217.365435 -2161379.296971,3522266.309948 4998767.394311 -3608151.366489,-3764334.468750 1754308.785158 5745216.530704,4887444.552336 528129.812877 -5124245.186840,-5449945.281888 4542954.706090 165352.282549,570984.007519 -5057672.935923 4936488.944582,-2675864.688857 3291943.193659 -5694728.602240,-4110524.665552 -4300843.647898 3860792.211740,6782806.770695 1023244.236818 1812923.568864
3818816.447618 -1546560.443048 5768840.952154,-376973.974114 6695015.072110 -2331302.633368,-3458473.461016 -5144469.979062 -3461920.866333,-748684.156642 5130268.780028 4837060.571130,-4776377.433908 -692728.814170 -5208720.759034,5516608.182760 -4450817.270572 349436.427276,-6807993.593658 -1146671.422260 1636984.643852,2866505.973899 -3199414.421157 -5654534.734989,3944898.510533 4331602.738936 3996425.485211,376973.974114 -6695015.072110 -2331302.633368,3458473.461016 5144469.979062 -3461920.866333,-3818816.447618 1546560.443048 5768840.952154,4776377.433908 692728.814170 -5208720.759034,-5516608.182760 4450817.270572 349436.427276,748684.156642 -5130268.780028 4837060.571130,-2866505.973899 3199414.421157 -5654534.734989,-3944898.510533 -4331602.738936 3996425.485211,6807993.593658 1146671.422260 1636984.643852
3870395.086825 -1337499.046180 5786659.238306,-495234.815871 6626646.479555 -2498881.249179,-3391858.870650 -5285328.015444 -3312212.635525,-925327.778526 5198511.247386 4732760.845864,-4661278.532160 -857133.463638 -5287976.108043,5578166.192085 -4354509.076747 533168.508854,-6826906.959068 -1268854.987053 1459395.922385,3054707.667009 -3104533.904174 -5608677.824154,3775453.891129 4358762.937002 4128032.387390,495234.815871 -6626646.479555 -2498881.249179,3391858.870650 5285328.015444 -3312212.635525,-3870395.086825 1337499.046180 5786659.238306,4661278.532160 857133.463638 -5287976.108043,-5578166.192085 4354509.076747 533168.508854,925327.778526 -5198511.247386 4732760.845864,-3054707.667009 3104533.904174 -5608677.824154,-3775453.891129 -4358762.937002 4128032.387390,6826906.959068 1268854.987053 1459395.922385
3919024.226448 -1127320.669066 5798653.535323,-613313.790221 6552180.302869 -2663946.999723,-3322466.899213 -5421212.383075 -3159176.494116,-1100757.441969 5262326.848237 4623694.531952,-4542261.745846 -1021197.707485 -5361932.448876,5634575.468198 -4254103.726197 716363.379612,-6839522.448029 -1389700.227080 1280336.415625,3240292.559204 -3007384.671016 -5557203.379073,3602344.697052 4382313.682650 4255480.545174,613313.790221 -6552180.302869 -2663946.999723,3322466.899213 5421212.383075 -3159176.494116,-3919024.226448 1127320.669066 5798653.535323,4542261.745846 1021197.707485 -5361932.448876,-5634575.468198 4254103.726197 716363.379612,1100757.441969 -5262326.848237 4623694.531952,-3240292.559204 3007384.671016 -5557203.379073,-3602344.697052 -4382313.682650 4255480.545174,6839522.448029 1389700.227080 1280336.415625
3964659.774586 -916222.305602 5804811.825474,-731119.629818 6471690.945730 -2826334.329106,-3250344.165516 -5551998.670857 -3002965.661175,-1274817.206216 5321645.827973 4509971.204849,-4419444.174646 -1184775.345020 -5430516.287870,5685797.008973 -4149678.797564 898836.414224,-6845821.582982 -1509113.865628 1099986.617821,3423085.612416 -2908051.233499 -5500162.495055,3425728.444118 4402247.345240 4378641.796737,731119.629818 -6471690.945730 -2826334.329106,3250344.165516 5551998.670857 -3002965.661175,-3964659.774586 916222.305602 5804811.825474,4419444.174646 1184775.345020 -5430516.287870,-5685797.008973 4149678.797564 898836.414224,1274817.206216 -5321645.827973 4509971.204849,-3423085.612416 2908051.233499 -5500162.495055,-3425728.444118 -4402247.345240 4378641.796737,6845821.582982 1509113.865628 1099986.617821
4007259.758325 -704401.637604 5805127.938595,-848561.099911 6385258.411141 -2985880.435838,-3175539.459029 -5677567.335460 -2843736.603507,-1447352.823479 5376402.232083 4391705.144558,-4292945.988505 -1347720.208746 -5493659.490989,5731796.724885 -4041315.721922 1080403.699797,-6845791.835812 -1627004.203830 918528.320724,3602914.158561 -2806619.476871 -5437611.806354,3245766.074887 4418559.253745 4497392.318912,848561.099911 -6385258.411141 -2985880.435838,3175539.459029 5677567.335460 -2843736.603507,-4007259.758325 704401.637604 5805127.938595,4292945.988505 1347720.208746 -5493659.490989,-5731796.724885 4041315.721922 1080403.699797,1447352.823479 -5376402.232083 4391705.144558,-3602914.158561 2806619.476871 -5437611.806354,-3245766.074887 -4418559.253745 4497392.318912,6845791.835812 1627004.203830 918528.320724
4046784.344136 -492056.918826 5799601.557967,-965546.950944 6292968.226925 -3142425.435208,-3098103.811729 -5797803.758972 -2681648.880645,-1618211.784133 5426534.003415 4269015.222975,-4162890.327811 -1509886.213430 -5551299.346968,5772545.383920 -3929099.820497 1260882.225222,-6839426.672758 -1743281.068369 736144.426559,3779608.010451 -2703176.647493 -5369613.433941,3062621.885167 4431247.622453 4611612.749936,965546.950944 -6292968.226925 -3142425.435208,3098103.811729 5797803.758972 -2681648.880645,-4046784.344136 492056.918826 5799601.557967,4162890.327811 1509886.213430 -5551299.346968,-5772545.383920 3929099.820497 1260882.225222,1618211.784133 -5426534.003415 4269015.222975,-3779608.010451 2703176.647493 -5369613.433941,-3062621.885167 -4431247.622453 4611612.749936,6839426.672758 1743281.068369 736144.426559
4083195.887699 -279386.743444 5788238.220615,-1081986.062045 6194911.346750 -3295812.518246,-3018090.407860 -5912598.398325 -2516864.986267,-1787243.514808 5471983.042051 4142024.786397,-4029403.169920 -1671127.536877 -5603378.625297,5808018.674783 -3813120.172825 1440090.069552,-6826725.551140 -1857855.957687 553018.759770,3952999.657911 -2597811.242997 -5296234.928084,2876463.318973 4440313.577794 4721188.307458,1081986.062045 -6194911.346750 -3295812.518246,3018090.407860 5912598.398325 -2516864.986267,-4083195.887699 279386.743444 5788238.220615,4029403.169920 1671127.536877 -5603378.625297,-5808018.674783 3813120.172825 1440090.069552,1787243.514808 -5471983.042051 4142024.786397,-3952999.657911 2597811.242997 -5296234.928084,-2876463.318973 -4440313.577794 4721188.307458,6826725.551140 1857855.957687 553018.759770
4116458.966728 -66589.871389 5771049.312037,-1197787.489615 6091184.055322 -3445888.107125,-2935554.570791 -6021846.881875 -2349550.186185,-1954299.497973 5512695.278319 4010861.533284,-3892613.209141 -1831298.735187 -5649845.629010,5838197.203619 -3693469.562887 1617846.589171,-6807693.930400 -1970642.087083 369335.877761,4122924.418685 -2490612.949403 -5217549.205756,2687460.824246 4445761.131070 4826008.901721,1197787.489615 -6091184.055322 -3445888.107125,2935554.570791 6021846.881875 -2349550.186185,-4116458.966728 66589.871389 5771049.312037,3892613.209141 1831298.735187 -5649845.629010,-5838197.203619 3693469.562887 1617846.589171,1954299.497973 -5512695.278319 4010861.533284,-4122924.418685 2490612.949403 -5217549.205756,-2687460.824246 -4445761.131070 4826008.901721,6807693.930400 1970642.087083 369335.877761
4146540.415812 146134.957357 5748052.055349,-1312860.534311 5981887.866986 -3592502.006846,-2850553.732726 -6125450.110423 -2179872.353069,-2119233.404260 5548620.739367 3875657.387380,-3752651.732229 -1990254.870837 -5690654.242278,5863066.497724 -3570244.405493 1793972.603549,-6782343.273071 -2081554.451170 185280.880873,4289220.595867 -2381672.568638 -5133634.482896,2495787.693520 4447597.159173 4925969.243837,1312860.534311 -5981887.866986 -3592502.006846,2850553.732726 6125450.110423 -2179872.353069,-4146540.415812 -146134.957357 5748052.055349,3752651.732229 1990254.870837 -5690654.242278,-5863066.497724 3570244.405493 1793972.603549,2119233.404260 -5548620.739367 3875657.387380,-4289220.595867 2381672.568638 -5133634.482896,-2495787.693520 -4447597.159173 4925969.243837,6782343.273071 2081554.451170 185280.880873
4173409.360040 358589.208584 5719269.494858,-1427114.808302 5867129.419537 -3735507.553096,-2763147.402126 -6223314.353334 -2008001.798064,-2281901.222878 5579713.612139 3736548.366283,-3609652.492210 -2147851.640929 -5725763.972772,5882617.004512 -3443544.668526 1968290.579343,-6750691.039458 -2190509.884805 1039.221822,4451729.633400 -2271081.945356 -5044574.201547,2301619.901738 4445831.383345 5020968.949070,1427114.808302 -5867129.419537 -3735507.553096,2763147.402126 6223314.353334 -2008001.798064,-4173409.360040 -358589.208584 5719269.494858,3609652.492210 2147851.640929 -5725763.972772,-5882617.004512 3443544.668526 1968290.579343,2281901.222878 -5579713.612139 3736548.366283,-4451729.633400 2271081.945356 -5044574.201547,-2301619.901738 -4445831.383345 5020968.949070,6750691.039458 2190509.884805 1039.221822
4197037.247368 570574.739170 5684730.474079,-1540460.302052 5747020.363505 -3874761.756109,-2673397.129550 -6315351.339283 -1834111.099487,-2442161.389391 5605932.302870 3593674.445596,-3463751.580892 -2303945.505092 -5755139.988804,5896844.085321 -3313473.791769 2140624.812638,-6712760.676231 -2297427.121660 -183203.485175,4610296.269210 -2158933.893542 -4950456.951895,2105135.941920 4440476.345715 5110912.635057,1540460.302052 -5747020.363505 -3874761.756109,2673397.129550 6315351.339283 -1834111.099487,-4197037.247368 -570574.739170 5684730.474079,3463751.580892 2303945.505092 -5755139.988804,-5896844.085321 3313473.791769 2140624.812638,2442161.389391 -5605932.302870 3593674.445596,-4610296.269210 2158933.893542 -4950456.951895,-2105135.941920 -4440476.345715 5110912.635057,6712760.676231 2297427.121660 -183203.485175
4217397.879632 781893.982545 5644469.608187,-1652807.451682 5621677.246829 -4010125.440450,-2581366.470738 -6401478.342024 -1658374.928778,-2599874.911759 5627239.492572 3447179.418760,-3315087.299718 -2458393.813618 -5778753.151231,5905748.004753 -3180138.601326 2310801.609114,-6668581.598561 -2402226.851631 -367261.655351,4764768.686232 -2045322.122118 -4851376.389257,1906516.657973 4431547.384102 5195710.014905,1652807.451682 -5621677.246829 -4010125.440450,2581366.470738 6401478.342024 -1658374.928778,-4217397.879632 -781893.982545 5644469.608187,3315087.299718 2458393.813618 -5778753.151231,-5905748.004753 3180138.601326 2310801.609114,2599874.911759 -5627239.492572 3447179.418760,-4764768.686232 2045322.122118 -4851376.389257,-1906516.657973 -4431547.384102 5195710.014905,6668581.598561 2402226.851631 -367261.655351
4234467.442307 992350.132721 5598527.250925,-1764067.204884 5491221.395551 -4141463.380568,-2487120.949097 -6481618.260115 -1480969.873882,-2754905.492601 5643602.189213 3297210.752707,-3163800.029860 -2611054.934539 -5796580.040101,5909333.914413 -3043649.221735 2478649.461928,-6618189.166559 -2504831.774757 -550949.924178,4914998.660450 -1930341.161116 -4747431.146031,1705945.076351 4419062.604384 5275275.985098,1764067.204884 -5491221.395551 -4141463.380568,2487120.949097 6481618.260115 -1480969.873882,-4234467.442307 -992350.132721 5598527.250925,3163800.029860 2611054.934539 -5796580.040101,-5909333.914413 3043649.221735 2478649.461928,2754905.492601 -5643602.189213 3297210.752707,-4914998.660450 1930341.161116 -4747431.146031,-1705945.076351 -4419062.604384 5275275.985098,6618189.166559 2504831.774757 -550949.924178
4248224.532746 1201747.328685 5546949.455988,-1874151.088014 5355778.790016 -4268644.432046,-2390728.014671 -6555699.691736 -1302074.260276,-2907119.650146 5654991.775376 3143919.439470,-3010032.100565 -2761788.381185 -5808602.976053,5907611.832646 -2904118.983136 2643999.227106,-6561624.655008 -2605166.654701 -734083.337775,5060841.706777 -1814086.286348 -4638724.738681,1503606.234641 4403042.851474 5349530.708166,1874151.088014 -5355778.790016 -4268644.432046,2390728.014671 6555699.691736 -1302074.260276,-4248224.532746 -1201747.328685 5546949.455988,3010032.100565 2761788.381185 -5808602.976053,-5907611.832646 2904118.983136 2643999.227106,2907119.650146 -5654991.775376 3143919.439470,-5060841.706777 1814086.286348 -4638724.738681,-1503606.234641 -4403042.851474 5349530.708166,6561624.655008 2605166.654701 -734083.337775
4258650.187188 1409890.836883 5489787.932884,-1982971.271463 5215479.937515 -4391541.658419,-2292257.002830 -6623657.003155 -1121867.969823,-3056386.834916 5661384.052572 2987459.843879,-2853927.657078 -2910454.938434 -5814810.036459,5900596.618702 -2761664.326584 2806684.296252,-6498935.217612 -2703158.368386 -916477.542703,5202157.221586 -1696653.444956 -4525365.469774,1299687.009483 4383511.677950 5418399.690062,1982971.271463 -5215479.937515 -4391541.658419,2292257.002830 6623657.003155 -1121867.969823,-4258650.187188 -1409890.836883 5489787.932884,2853927.657078 2910454.938434 -5814810.036459,-5900596.618702 2761664.326584 2806684.296252,3056386.834916 -5661384.052572 2987459.843879,-5202157.221586 1696653.444956 -4525365.469774,-1299687.009483 -4383511.677950 5418399.690062,6498935.217612 2703158.368386 -916477.542703
4265727.906122 1616587.233620 5427099.997312,-2090440.635872 5070459.740783 -4510032.453491,-2191779.089720 -6685430.391939 -940532.257661,-3202579.544612 5662759.280914 2827989.547508,-2695632.527073 -3056916.789077 -5815195.066301,5888307.942827 -2616404.704863 2966540.766387,-6430173.844683 -2798735.954831 -1097948.974907,5338808.622656 -1578139.179680 -4407466.325151,1094375.941917 4360495.311262 5481813.852202,2090440.635872 -5070459.740783 -4510032.453491,2191779.089720 6685430.391939 -940532.257661,-4265727.906122 -1616587.233620 5427099.997312,2695632.527073 3056916.789077 -5815195.066301,-5888307.942827 2616404.704863 2966540.766387,3202579.544612 -5662759.280914 2827989.547508,-5338808.622656 1578139.179680 -4407466.325151,-1094375.941917 -4360495.311262 5481813.852202,6430173.844683 2798735.954831 -1097948.974907
4269443.678301 1821644.585728 5358948.516057,-2196472.837200 4920857.363096 -4623998.659041,-2089367.246749 -6740965.943927 -758249.567350,-3345573.435114 5659102.215007 2665669.189023,-2535294.086583 -3201037.639128 -5809757.683782,5870770.251298 -2468462.480994 3123407.606712,-6355399.315215 -2891830.660838 -1278315.047597,5470663.485703 -1458640.553576 -4285144.866263,887863.061856 4334022.618956 5539709.598140,2196472.837200 -4920857.363096 -4623998.659041,2089367.246749 6740965.943927 -758249.567350,-4269443.678301 -1821644.585728 5358948.516057,2535294.086583 3201037.639128 -5809757.683782,-5870770.251298 2468462.480994 3123407.606712,3345573.435114 -5659102.215007 2665669.189023,-5470663.485703 1458640.553576 -4285144.866263,-887863.061856 -4334022.618956 5539709.598140,6355399.315215 2891830.660838 -1278315.047597
4269786.003076 2024872.630357 5285401.846450,-2300982.371909 4766816.089721 -4733326.677871,-1985096.192614 -6790215.684451 -575203.344462,-3485247.428798 5650402.135302 2500662.301086,-2373061.124891 -3342682.842675 -5798503.280677,5848012.727150 -2317962.823139 3277126.822148,-6274676.142772 -2982375.985053 -1457394.337835,5597593.677766 -1338255.074051 -4158523.117762,680339.710801 4304125.072331 5592028.874822,2300982.371909 -4766816.089721 -4733326.677871,1985096.192614 6790215.684451 -575203.344462,-4269786.003076 -2024872.630357 5285401.846450,2373061.124891 3342682.842675 -5798503.280677,-5848012.727150 2317962.823139 3277126.822148,3485247.428798 -5650402.135302 2500662.301086,-5597593.677766 1338255.074051 -4158523.117762,-680339.710801 -4304125.072331 5592028.874822,6274676.142772 2982375.985053 -1457394.337835
4266745.911385 2226082.952777 5206533.770416,-2403884.641051 4608483.186326 -4837907.582090,-1879042.344396 -6833137.623225 -391577.848871,-3621483.818755 5636652.875574 2333135.144007,-2209083.709160 -3481719.525594 -5781443.017417,5820069.246084 -2165033.597374 3427543.613447,-6188074.515945 -3070307.718893 -1635006.771609,5719475.486924 -1217080.617461 -4027727.450394,471998.363937 4270836.708333 5638719.228410,2403884.641051 -4608483.186326 -4837907.582090,1879042.344396 6833137.623225 -391577.848871,-4266745.911385 -2226082.952777 5206533.770416,2209083.709160 3481719.525594 -5781443.017417,-5820069.246084 2165033.597374 3427543.613447,3621483.818755 -5636652.875574 2333135.144007,-5719475.486924 1217080.617461 -4027727.450394,-471998.363937 -4270836.708333 5638719.228410,6188074.515945 3070307.718893 -1635006.771609
4260316.984822 2425089.163269 5122423.423134,-2505096.014690 4446009.753892 -4937637.216594,-1771283.765813 -6869695.793451 -207557.965928,-3754168.370462 5617852.845477 2163256.536304,-2043513.047957 -3618016.708787 -5758593.812901,5786978.328368 -2009805.256718 3574506.533736,-6095670.232580 -3155563.986207 -1810973.807188,5836189.748626 -1095215.352739 -3892888.459299,263032.450486 4234194.090001 5679733.854633,2505096.014690 -4446009.753892 -4937637.216594,1771283.765813 6869695.793451 -207557.965928,-4260316.984822 -2425089.163269 5122423.423134,2043513.047957 3618016.708787 -5758593.812901,-5786978.328368 2009805.256718 3574506.533736,3754168.370462 -5617852.845477 2163256.536304,-5836189.748626 1095215.352739 -3892888.459299,-263032.450486 -4234194.090001 5679733.854633,6095670.232580 3155563.986207 -1810973.807188
4250495.373273 2621707.071750 5033155.216366,-2604533.895230 4279550.580904 -5032416.297669,-1661900.114560 -6899860.284481 -23329.016770,-3883190.419167 5594005.049072 1991197.682363,-1876501.354681 -3751445.430117 -5729978.329059,5748783.086125 -1852410.728215 3717867.641324,-5997544.628736 -3238085.279826 -1985118.616537,5947621.968050 -972757.665639 -3754140.837769,53636.173707 4194236.265273 5715031.643649,2604533.895230 -4279550.580904 -5032416.297669,1661900.114560 6899860.284481 -23329.016770,-4250495.373273 -2621707.071750 5033155.216366,1876501.354681 3751445.430117 -5729978.329059,-5748783.086125 1852410.728215 3717867.641324,3883190.419167 -5594005.049072 1991197.682363,-5947621.968050 972757.665639 -3754140.837769,-53636.173707 -4194236.265273 5715031.643649,5997544.628736 3238085.279826 -1985118.616537
4237279.810723 2815754.860719 4938818.756487,-2702116.780473 4109263.992589 -5122150.506670,-1550972.587601 -6923607.268366 160923.432019,-4008442.963888 5565117.098665 1817131.997386,-1708201.710407 -3881878.865419 -5695624.950145,5705531.166531 -1692985.297136 3857482.648614,-5893784.501918 -3317814.496125 -2157266.264592,6053662.438591 -849806.082672 -3611623.246596,-155995.670106 4151004.724347 5744577.219396,2702116.780473 -4109263.992589 -5122150.506670,1550972.587601 6923607.268366 160923.432019,-4237279.810723 -2815754.860719 4938818.756487,1708201.710407 3881878.865419 -5695624.950145,-5705531.166531 1692985.297136 3857482.648614,4008442.963888 -5565117.098665 1817131.997386,-6053662.438591 849806.082672 -3611623.246596,155995.670106 -4151004.724347 5744577.219396,5893784.501918 3317814.496125 -2157266.264592
4220671.629475 3007053.255907 4839508.757264,-2797764.325896 3935311.697624 -5206750.578724,-1438583.865196 -6940919.020032 345013.759160,-4129822.757289 5531201.224336 1641234.929827,-1538767.926627 -4009192.448240 -5655567.756779,5657274.690793 -1531666.489084 3993211.067000,-5784482.029086 -3394696.966903 -2327243.886197,6154206.356199 -726459.195443 -3465478.179066,-365667.872979 4104543.355606 5768340.973414,2797764.325896 -3935311.697624 -5206750.578724,1438583.865196 6940919.020032 345013.759160,-4220671.629475 -3007053.255907 4839508.757264,1538767.926627 4009192.448240 -5655567.756779,-5657274.690793 1531666.489084 3993211.067000,4129822.757289 -5531201.224336 1641234.929827,-6154206.356199 726459.195443 -3465478.179066,365667.872979 -4104543.355606 5768340.973414,5784482.029085 3394696.966903 -2327243.886197
4200674.772227 3195425.695197 4735324.947442,-2891397.406844 3757858.632002 -5286132.386415,-1324818.052521 -6951783.931351 528756.479627,-4247230.392312 5492274.278399 1463683.781519,-1368354.407308 -4133263.988529 -5609846.494744,5604070.189323 -1368593.949113 4124916.347586,-5669734.678930 -3468680.489619 -2494880.860504,6249153.929546 -602815.584360 -3315851.821737,-575184.997583 4054898.400132 5786299.093124,2891397.406844 -3757858.632002 -5286132.386415,1324818.052521 6951783.931351 528756.479627,-4200674.772227 -3195425.695197 4735324.947442,1368354.407308 4133263.988529 -5609846.494744,-5604070.189323 1368593.949113 4124916.347586,4247230.392312 -5492274.278399 1463683.781519,-6249153.929546 602815.584360 -3315851.821737,575184.997583 -4054898.400132 5786299.093124,5669734.678930 3468680.489619 -2494880.860504
