-187633.926064 -3567929.767077 6354794.619653,1188809.678882 7200621.192370 -130427.120848,-1002715.680361 -3629017.556898 -6258068.541319,-64294.766308 1451744.212150 7142578.789033,-2217390.838321 5054428.381840 -4781831.109809,2280182.454991 -6508685.328139 -2397122.703243,-4193710.914570 3823023.052422 4581337.031046,-1177163.490553 381544.208122 -7197984.163053,5370847.328776 -4207035.084420 2586100.606308,-7200621.192370 1188809.678882 -130427.120848,3629017.556898 -1002715.680361 -6258068.541319,3567929.767077 -187633.926064 6354794.619653,-5054428.381840 -2217390.838321 -4781831.109809,6508685.328139 2280182.454991 -2397122.703243,-1451744.212150 -64294.766308 7142578.789033,-381544.208122 -1177163.490553 -7197984.163053,4207035.084420 5370847.328776 2586100.606308,-3823023.052422 -4193710.914570 4581337.031046
-156476.907110 -3375901.460199 6459478.954837,1189663.639517 7193297.154626 -351600.846501,-1034742.320393 -3813743.460202 -6141884.684599,-139584.303730 1654335.457859 7097395.846403,-2164431.137286 4917167.695440 -4946495.718419,2302604.829106 -6574243.720772 -2187097.673305,-4298054.599610 3911131.395696 4407384.912959,-1008711.212749 243058.057966 -7229508.079733,5306523.069612 -4156473.033024 2791704.696128,-7193297.154626 1189663.639517 -351600.846501,3813743.460202 -1034742.320393 -6141884.684599,3375901.460199 -156476.907110 6459478.954837,-4917167.695440 -2164431.137286 -4946495.718419,6574243.720772 2302604.829106 -2187097.673305,-1654335.457859 -139584.303730 7097395.846403,-243058.057966 -1008711.212749 -7229508.079733,4156473.033024 5306523.069612 2791704.696128,-3911131.395696 -4298054.599610 4407384.912959
-124329.640752 -3180913.558187 6558189.641289,1189378.217969 7179363.779799 -572449.089538,-1066624.356630 -3994846.916737 -6020048.797787,-213862.029686 1855736.540188 7045652.874269,-2110102.373621 4775174.192414 -5106600.446384,2322640.647094 -6633862.917956 -1975050.452331,-4398070.460907 3996093.112690 4229351.926940,-839947.490018 103612.648361 -7254391.113765,5237551.216809 -4101798.702912 2994722.865076,-7179363.779799 1189378.217969 -572449.089538,3994846.916737 -1066624.356630 -6020048.797787,3180913.558187 -124329.640752 6558189.641289,-4775174.192414 -2110102.373621 -5106600.446384,6633862.917956 2322640.647094 -1975050.452331,-1855736.540188 -213862.029686 7045652.874269,-103612.648361 -839947.490018 -7254391.113765,4101798.702912 5237551.216809 2994722.865076,-3996093.112690 -4398070.460907 4229351.926940
-91209.090249 -2983149.530221 6650835.870425,1187924.922489 7158839.658519 -792767.466397,-1098316.278758 -4172162.584671 -5892671.952943,-287065.428654 2055758.089300 6987397.392726,-2054475.101196 4628572.882525 -5261998.723162,2340297.288732 -6687476.742562 -1761176.786357,-4493680.301443 4077810.777402 4047402.649393,-671030.108769 -36665.926870 -7272610.701172,5164013.212231 -4043042.285812 3194967.125255,-7158839.658519 1187924.922489 -792767.466397,4172162.584671 -1098316.278758 -5892671.952943,2983149.530221 -91209.090249 6650835.870425,-4628572.882525 -2054475.101196 -5261998.723162,6687476.742562 2340297.288732 -1761176.786357,-2055758.089300 -287065.428654 6987397.392726,36665.926870 -671030.108769 -7272610.701172,4043042.285812 5164013.212231 3194967.125255,-4077810.777402 -4493680.301443 4047402.649393
-57133.915080 -2782795.277586 6737332.436102,1185276.438679 7131749.611586 -1012352.136196,-1129772.017880 -4345528.698089 -5759870.334710,-359133.789073 2254211.703663 6922682.912190,-1997620.479148 4477493.234301 -5412548.369891,2355584.603320 -6735024.591278 -1545674.189206,-4584810.400153 4156189.619565 3861705.323314,-502116.419784 -177650.135964 -7284150.322160,5085994.585018 -3980238.115663 3392252.088326,-7131749.611586 1185276.438679 -1012352.136196,4345528.698089 -1129772.017880 -5759870.334710,2782795.277586 -57133.915080 6737332.436102,-4477493.234301 -1997620.479148 -5412548.369891,6735024.591278 2355584.603320 -1545674.189206,-2254211.703663 -359133.789073 6922682.912190,177650.135964 -502116.419784 -7284150.322160,3980238.115663 5085994.585018 3392252.088326,-4156189.619565 -4584810.400153 3861705.323314
-22124.463878 -2580038.955855 6817599.808871,1181406.680487 7098124.658035 -1230999.994345,-1160945.004407 -4514787.218730 -5621765.141292,-430008.253764 2450910.128666 6851568.887416,-1939610.186394 4322069.054466 -5558111.723749,2368514.878899 -6776451.506776 -1328741.757010,-4671391.572098 4231137.634414 3672431.702428,-333363.194147 -319211.123264 -7288999.514468,5003584.851743 -3913424.651453 3586395.139919,-7098124.658035 1181406.680487 -1230999.994345,4514787.218730 -1160945.004407 -5621765.141292,2580038.955855 -22124.463878 6817599.808871,-4322069.054466 -1939610.186394 -5558111.723749,6776451.506776 2368514.878899 -1328741.757010,-2450910.128666 -430008.253764 6851568.887416,319211.123264 -333363.194147 -7288999.514468,3913424.651453 5003584.851743 3586395.139919,-4231137.634414 -4671391.572098 3672431.702428
13797.234306 -2375070.795461 6891564.205079,1176290.841260 7058001.976550 -1448508.865143,-1191788.228038 -4679783.984485 -5478482.480674,-499631.867561 2645667.434796 6774120.666297,-1880516.335475 4162438.363951 -5698555.757776,2379102.807421 -6811708.244709 -1110579.980769,-4753359.223144 4302565.691072 3479756.891558,-164926.480298 -461218.824887 -7287153.881810,4916877.412014 -3842644.456712 3777216.611008,-7058001.976550 1176290.841260 -1448508.865143,4679783.984485 -1191788.228038 -5478482.480674,2375070.795461 13797.234306 6891564.205079,-4162438.363951 -1880516.335475 -5698555.757776,6811708.244709 2379102.807421 -1110579.980769,-2645667.434796 -499631.867561 6774120.666297,461218.824887 -164926.480298 -7287153.881810,3842644.456712 4916877.412014 3777216.611008,-4302565.691072 -4753359.223144 3479756.891558
50607.481567 -2168082.920849 6959157.650804,1169905.441906 7011424.860783 -1664677.693150,-1222254.298038 -4840368.854939 -5330153.262136,-567949.623000 2838299.195098 6690409.433454,-1820411.387693 3998743.269814 -5833752.196112,2387365.448645 -6840751.334477 -891390.557150,-4830653.400723 4370387.637577 3283859.183404,3038.537720 -603542.086165 -7278615.097426,4825969.441288 -3767944.173604 3964539.946080,-7011424.860783 1169905.441906 -1664677.693150,4840368.854939 -1222254.298038 -5330153.262136,2168082.920849 50607.481567 6959157.650804,-3998743.269814 -1820411.387693 -5833752.196112,6840751.334477 2387365.448645 -891390.557150,-2838299.195098 -567949.623000 6690409.433454,603542.086165 3038.537720 -7278615.097426,3767944.173604 4825969.441288 3964539.946080,-4370387.637577 -4830653.400723 3283859.183404
88280.924595 -1959269.168352 7020318.040594,1162228.378502 6958442.668250 -1879306.733109,-1252295.505214 -4996395.853423 -5176913.083093,-634908.503261 3028622.661881 6600512.148631,-1759368.068096 3831129.833893 -5963577.624581,2393322.190508 -6863543.134442 -671376.197734,-4903218.839224 4434520.403953 3084919.891869,170377.680693 -746048.780605 -7263390.902733,4730961.779691 -3689374.493401 4148191.867926,-6958442.668250 1162228.378502 -1879306.733109,4996395.853423 -1252295.505214 -5176913.083093,1959269.168352 88280.924595 7020318.040594,-3831129.833893 -1759368.068096 -5963577.624581,6863543.134442 2393322.190508 -671376.197734,-3028622.661881 -634908.503261 6600512.148631,746048.780605 170377.680693 -7263390.902733,3689374.493401 4730961.779691 4148191.867926,-4434520.403953 -4903218.839224 3084919.891869
126790.570607 -1748824.902945 7074989.191013,1153238.967566 6899110.763184 -2092197.738208,-1281863.884424 -5147723.305701 -5018902.111324,-700457.522956 3216456.942420 6504511.479910,-1697459.281466 3659747.937872 -6087913.596596,2396994.707674 -6880051.880950 -450740.436946,-4971005.000936 4494884.102038 2883123.182099,336937.913321 -888605.930378 -7241495.101075,4631958.817959 -3606990.122161 4328002.538897,-6899110.763184 1153238.967566 -2092197.738208,5147723.305701 -1281863.884424 -5018902.111324,1748824.902945 126790.570607 7074989.191013,-3659747.937872 -1697459.281466 -6087913.596596,6880051.880950 2396994.707674 -450740.436946,-3216456.942420 -700457.522956 6504511.479910,888605.930378 336937.913321 -7241495.101075,3606990.122161 4631958.817959 4328002.538897,-4494884.102038 -4971005.000936 2883123.182099
166107.805175 -1536946.834045 7123120.888957,1142917.990924 6833490.453107 -2303154.146459,-1310911.278916 -5294213.974769 -4856264.962640,-764547.765867 3401623.173651 6402495.731760,-1634758.028283 3484751.145409 -6206646.734309,2398406.916373 -6890251.731727 -229687.438865,-5033966.111275 4551402.123315 2678655.897417,502567.481694 -1031079.828267 -7212947.546572,4529068.379599 -3520849.743017 4503805.718482,-6833490.453107 1142917.990924 -2303154.146459,5294213.974769 -1310911.278916 -4856264.962640,1536946.834045 166107.805175 7123120.888957,-3484751.145409 -1634758.028283 -6206646.734309,6890251.731727 2398406.916373 -229687.438865,-3401623.173651 -764547.765867 6402495.731760,1031079.828267 502567.481694 -7212947.546572,3520849.743017 4529068.379599 4503805.718482,-4551402.123315 -5033966.111275 2678655.897417
206202.412820 -1323832.830484 7164668.934763,1131247.736883 6761648.919772 -2511981.265002,-1339389.404115 -5435735.192202 -4689150.574063,-827132.421077 3583944.695405 6294558.767956,-1571337.322508 3306296.560658 -6319668.825007,2397584.928767 -6894122.802475 -8421.803165,-5092061.190268 4604001.232304 2471707.383314,667116.049421 -1173336.160905 -7177774.128073,4422401.601124 -3431015.972956 4675438.917047,-6761648.919772 1131247.736883 -2511981.265002,5435735.192202 -1339389.404115 -4689150.574063,1323832.830484 206202.412820 7164668.934763,-3306296.560658 -1571337.322508 -6319668.825007,6894122.802475 2397584.928767 -8421.803165,-3583944.695405 -827132.421077 6294558.767956,1173336.160905 667116.049421 -7177774.128073,3431015.972956 4422401.601124 4675438.917047,-4604001.232304 -5092061.190268 2471707.383314
247042.599298 -1109681.734830 7199595.180070,1118212.041597 6683659.143932 -2718486.452124,-1367249.913632 -5572158.985162 -4517712.072583,-888166.815656 3763247.222395 6180799.929378,-1507270.109147 3124544.684325 -6426876.912687,2394557.003016 -6891651.197977 212851.629604,-5145254.077740 4652611.658206 2262469.308696,830434.831867 -1315240.133351 -7136006.748202,4312072.808460 -3337555.316807 4842743.545617,-6683659.143932 1118212.041597 -2718486.452124,5572158.985162 -1367249.913632 -4517712.072583,1109681.734830 247042.599298 7199595.180070,-3124544.684325 -1507270.109147 -6426876.912687,6891651.197977 2394557.003016 212851.629604,-3763247.222395 -888166.815656 6180799.929378,1315240.133351 830434.831867 -7136006.748202,3337555.316807 4312072.808460 4842743.545617,-4652611.658206 -5145254.077740 2262469.308696
288595.016410 -894693.177188 7227867.560457,1103796.327373 6599599.824592 -2922479.296806,-1394444.465077 -5703362.199489 -4342106.639581,-947608.445360 3939359.014473 6061323.946731,-1442629.183389 2939659.266587 -6528173.384814,2389353.492271 -6882829.036523 433927.973152,-5193513.454202 4697167.182364 2051135.484568,992376.728807 -1456656.594795 -7087683.297504,4198199.391371 -3240538.116345 5005565.061566,-6599599.824592 1103796.327373 -2922479.296806,5703362.199489 -1394444.465077 -4342106.639581,894693.177188 288595.016410 7227867.560457,-2939659.266587 -1442629.183389 -6528173.384814,6882829.036523 2389353.492271 433927.973152,-3939359.014473 -947608.445360 6061323.946731,1456656.594795 992376.728807 -7087683.297504,3240538.116345 4198199.391371 5005565.061566,-4697167.182364 -5193513.454202 2051135.484568
330824.786875 -679067.389599 7249460.122825,1087987.658861 6509555.289369 -3123771.795609,-1420924.804108 -5829226.614207 -4162495.370998,-1005416.990337 4112111.048139 5936240.848212,-1377487.102347 2751807.161522 -6623466.054220,2382006.770641 -6867654.475278 654602.490783,-5236812.842293 4737605.238149 1837901.680366,1152796.450440 -1597450.168802 -7032847.623678,4080901.665866 -3140038.507800 5163753.110090,-6509555.289369 1087987.658861 -3123771.795609,5829226.614207 -1420924.804108 -4162495.370998,679067.389599 330824.786875 7249460.122825,-2751807.161522 -1377487.102347 -6623466.054220,6867654.475278 2382006.770641 654602.490783,-4112111.048139 -1005416.990337 5936240.848212,1597450.168802 1152796.450440 -7032847.623678,3140038.507800 4080901.665866 5163753.110090,-4737605.238149 -5236812.842293 1837901.680366
373695.542059 -463005.015474 7264353.047541,1070774.700981 6413615.415513 -3322178.526712,-1446642.763415 -5949639.072442 -3979043.133358,-1061554.388356 4281337.171445 5805665.862174,-1311916.139077 2561158.158467 -6712668.236135,2372551.258388 -6846131.694172 874670.790679,-5275130.672845 4773866.930169 1622965.438121,1311550.664629 -1737485.368047 -6971549.495910,3960302.780957 -3036134.314885 5317161.661370,-6413615.415513 1070774.700981 -3322178.526712,5949639.072442 -1446642.763415 -3979043.133358,463005.015474 373695.542059 7264353.047541,-2561158.158467 -1311916.139077 -6712668.236135,6846131.694172 2372551.258388 874670.790679,-4281337.171445 -1061554.388356 5805665.862174,1737485.368047 1311550.664629 -6971549.495910,3036134.314885 3960302.780957 5317161.661370,-4773866.930169 -5275130.672845 1622965.438121
417169.439337 -246706.928137 7272532.665335,1052147.867222 6311875.513457 -3517516.820947,-1471550.431907 -6064491.566317 -3791918.415732,-1115984.786655 4446874.285640 5669719.314830,-1245988.154647 2367884.852191 -6795698.820337,2361023.243119 -6818270.943515 1093929.020917,-5308450.207080 4805897.203146 1406525.884689,1468498.096867 -1876626.741927 -6903844.564288,3836528.529830 -2928907.059247 5465649.143302,-6311875.513457 1052147.867222 -3517516.820947,6064491.566317 -1471550.431907 -3791918.415732,246706.928137 417169.439337 7272532.665335,-2367884.852191 -1245988.154647 -6795698.820337,6818270.943515 2361023.243119 1093929.020917,-4446874.285640 -1115984.786655 5669719.314830,1876626.741927 1468498.096867 -6903844.564288,2928907.059247 3836528.529830 5465649.143302,-4805897.203146 -5308450.207080 1406525.884689
461207.205314 -30374.040498 7273991.468940,1032099.273784 6204436.237355 -3709606.929640,-1495600.155900 -6173681.358171 -3601293.177772,-1168674.608406 4608562.496102 5528526.523034,-1179774.555343 2172162.469324 -6872482.338406,2347460.900262 -6784088.515417 1312174.063974,-5336759.591577 4833644.854511 1188783.542242,1623499.672397 -2014738.994109 -6829794.314309,3709707.252748 -2818441.845636 5609078.569706,-6204436.237355 1032099.273784 -3709606.929640,6173681.358171 -1495600.155900 -3601293.177772,30374.040498 461207.205314 7273991.468940,-2172162.469324 -1179774.555343 -6872482.338406,6784088.515417 2347460.900262 1312174.063974,-4608562.496102 -1168674.608406 5528526.523034,2014738.994109 1623499.672397 -6829794.314309,2818441.845636 3709707.252748 5609078.569706,-4833644.854511 -5336759.591577 1188783.542242
505768.168713 185792.880789 7268728.119485,1010622.787266 6091403.474636 -3898272.189131,-1518744.623701 -6277111.076572 -3407342.693931,-1219592.558880 4766245.274722 5382217.682221,-1113346.208971 1974168.713395 -6942949.026075,2331904.211769 -6743606.743516 1529203.730499,-5360051.839762 4857062.618623 969940.137243,1776418.634633 -2151687.115616 -6749466.016477,3579969.691376 -2704827.304005 5747317.663935,-6091403.474636 1010622.787266 -3898272.189131,6277111.076572 -1518744.623701 -3407342.693931,-185792.880789 505768.168713 7268728.119485,-1974168.713395 -1113346.208971 -6942949.026075,6743606.743516 2331904.211769 1529203.730499,-4766245.274722 -1219592.558880 5382217.682221,2151687.115616 1776418.634633 -6749466.016477,2704827.304005 3579969.691376 5747317.663935,-4857062.618623 -5360051.839762 969940.137243
550810.297926 401593.401646 7256747.447634,987714.051661 5972888.233832 -4083339.181793,-1540936.934349 -6374688.811166 -3210245.393994,-1268709.639967 4919769.616960 5230927.749544,-1046773.370852 1774083.603768 -7007034.880680,2314394.902396 -6696853.989650 1744816.952118,-5378324.821445 4876107.232379 750198.408135,1927120.665361 -2287336.515787 -6662932.670982,3447448.850608 -2588155.516163 5880238.977787,-5972888.233832 987714.051661 -4083339.181793,6374688.811166 -1540936.934349 -3210245.393994,-401593.401646 550810.297926 7256747.447634,-1774083.603768 -1046773.370852 -7007034.880680,6696853.989650 2314394.902396 1744816.952118,-4919769.616960 -1268709.639967 5230927.749544,2287336.515787 1927120.665361 -6662932.670982,2588155.516163 3447448.850608 5880238.977787,-4876107.232379 -5378324.821445 750198.408135
596290.240642 616827.606458 7238060.449476,963370.512877 5849006.527814 -4264637.893432,-1562130.666092 -6466328.202415 -3010182.700059,-1315999.162258 5068986.196014 5074796.322298,-980125.611376 1572089.312603 -7064681.713694,2294976.374660 -6643864.624055 1958813.973038,-5391581.247476 4890739.496437 529761.911966,2075474.002688 -2421553.153661 -6570272.947484,3312279.859106 -2468521.938657 6007720.005660,-5849006.527814 963370.512877 -4264637.893432,6466328.202415 -1562130.666092 -3010182.700059,-616827.606458 596290.240642 7238060.449476,-1572089.312603 -980125.611376 -7064681.713694,6643864.624055 2294976.374660 1958813.973038,-5068986.196014 -1315999.162258 5074796.322298,2421553.153661 2075474.002688 -6570272.947484,2468521.938657 3312279.859106 6007720.005660,-4890739.496437 -5391581.247476 529761.911966
642163.365526 831296.283323 7212684.277155,937591.441430 5719879.252466 -4442001.866927,-1582279.945204 -6551948.525902 -2807338.860122,-1361436.754148 5213749.514033 4913967.511697,-913471.744963 1368370.000095 -7115837.198351,2273693.641822 -6584678.999400 2170996.540246,-5399828.649007 4900924.332556 308834.830166,2221349.556399 -2554203.669877 -6471571.119975,3174599.828385 -2346025.322401 6129643.293880,-5719879.252466 937591.441430 -4442001.866927,6551948.525902 -1582279.945204 -2807338.860122,-831296.283323 642163.365526 7212684.277155,-1368370.000095 -913471.744963 -7115837.198351,6584678.999400 2273693.641822 2170996.540246,-5213749.514033 -1361436.754148 4913967.511697,2554203.669877 2221349.556399 -6471571.119975,2346025.322401 3174599.828385 6129643.293880,-4900924.332556 -5399828.649007 308834.830166
688383.805814 1044801.108657 7180642.224263,910377.952197 5585632.061174 -4615268.351984,-1601339.513843 -6631474.771365 -2601900.778404,-1405000.368889 5353918.049957 4748589.812092,-846879.760770 1163111.647928 -7160454.912361,2250593.260226 -6519343.418266 2381168.092058,-5403079.352292 4906630.835957 87621.773731,2364621.021091 -2685155.518591 -6366916.996763,3034547.711067 -2220767.628494 6245896.545137,-5585632.061174 910377.952197 -4615268.351984,6631474.771365 -1601339.513843 -2601900.778404,-1044801.108657 688383.805814 7180642.224263,-1163111.647928 -846879.760770 -7160454.912361,6519343.418266 2250593.260226 2381168.092058,-5353918.049957 -1405000.368889 4748589.812092,2685155.518591 2364621.021091 -6366916.996763,2220767.628494 3034547.711067 6245896.545137,-4906630.835957 -5403079.352292 87621.773731
734904.505021 1257144.830791 7141963.705968,881733.023183 5446395.234962 -4784278.450884,-1619264.799059 -6704837.715806 -2394057.842599,-1446670.287853 5489354.404251 4578815.965723,-780416.754689 956501.891383 -7198494.375712,2225723.258837 -6447910.094893 2589133.944821,-5401350.447418 4907832.324489 -133672.411981,2505164.986129 -2814277.100018 -6256405.845550,2892264.157644 -2092853.941439 6356372.717983,-5446395.234962 881733.023183 -4784278.450884,6704837.715806 -1619264.799059 -2394057.842599,-1257144.830791 734904.505021 7141963.705968,-956501.891383 -780416.754689 -7198494.375712,6447910.094893 2225723.258837 2589133.944821,-5489354.404251 -1446670.287853 4578815.965723,2814277.100018 2505164.986129 -6256405.845550,2092853.941439 2892264.157644 6356372.717983,-4907832.324489 -5401350.447418 -133672.411981
781677.264365 1468131.452733 7096684.233905,851661.510619 5302303.548904 -4948877.260131,-1636011.979839 -6771973.991270 -2184001.748200,-1486429.122398 5619925.439723 4404802.823103,-714148.863343 748729.849800 -7229921.083565,2199133.069139 -6370437.110208 2794701.477546,-5394663.753259 4904506.382010 -354842.842584,2642861.043531 -2941437.892457 -6140138.313649,2747891.372997 -1962392.378369 6460970.121343,-5302303.548904 851661.510620 -4948877.260131,6771973.991270 -1636011.979839 -2184001.748200,-1468131.452733 781677.264365 7096684.233905,-748729.849800 -714148.863343 -7229921.083565,6370437.110208 2199133.069139 2794701.477546,-5619925.439723 -1486429.122398 4404802.823103,2941437.892457 2642861.043531 -6140138.313649,1962392.378369 2747891.372997 6460970.121343,-4904506.382010 -5394663.753259 -354842.842584
828652.792326 1677566.413612 7044845.385822,820170.163218 5153496.134510 -5108914.007884,-1651538.055405 -6832826.146398 -1971926.320086,-1524261.811677 5745502.418949 4226711.199140,-648141.199501 539985.955947 -7254706.534233,2170873.452196 -6286988.361340 2997680.314274,-5383045.776261 4896634.898657 -575684.789919,2777591.892349 -3066508.584843 -6018220.343331,2601572.971655 -1829493.995921 6559592.503987,-5153496.134510 820170.163218 -5108914.007884,6832826.146398 -1651538.055405 -1971926.320086,-1677566.413612 828652.792326 7044845.385822,-539985.955947 -648141.199501 -7254706.534233,6286988.361340 2170873.452196 2997680.314274,-5745502.418949 -1524261.811677 4226711.199140,3066508.584843 2777591.892349 -6018220.343331,1829493.995921 2601572.971655 6559592.503987,-4896634.898657 -5383045.776261 -575684.789919
875780.755820 1885256.768989 6986494.769978,787267.632998 5000116.338703 -5264242.187093,-1665800.911579 -6887342.702378 -1758027.331551,-1560155.618888 5865961.137457 4044705.725121,-582457.789451 330461.784027 -7272828.252271,2140996.425991 -6197633.504653 3197882.503959,-5366527.665386 4884204.105452 -795993.876979,2909243.440701 -3189361.208578 -5890763.082336,2453453.832990 -1694272.693455 6652149.138942,-5000116.338703 787267.632998 -5264242.187093,6887342.702378 -1665800.911579 -1758027.331551,-1885256.768989 875780.755820 6986494.769978,-330461.784027 -582457.789451 -7272828.252271,6197633.504653 2140996.425991 3197882.503959,-5865961.137457 -1560155.618888 4044705.725121,3189361.208578 2909243.440701 -5890763.082336,1694272.693455 2453453.832990 6652149.138942,-4884204.105452 -5366527.665386 -795993.876979
923009.833341 2091011.369655 6921685.984320,752964.484583 4842311.579236 -5414719.684246,-1678759.387468 -6935478.202645 -1542502.320972,-1594100.124064 5981182.053007 3858954.696673,-517161.512060 120349.876711 -7284269.806646,2109555.190904 -6102447.893168 3395122.697694,-5345145.161582 4867204.605064 -1015566.272287,3037704.904414 -3309869.269376 -5757882.789567,2303679.955725 -1556845.113748 6738554.902798,-4842311.579236 752964.484583 -5414719.684246,6935478.202645 -1678759.387468 -1542502.320972,-2091011.369655 923009.833341 6921685.984320,-120349.876711 -517161.512060 -7284269.806646,6102447.893168 2109555.190904 3395122.697694,-5981182.053007 -1594100.124064 3858954.696673,3309869.269376 3037704.904414 -5757882.789567,1556845.113748 2303679.955725 6738554.902798,-4867204.605064 -5345145.161582 -1015566.272287
970287.769699 2294641.038935 6850478.570420,717273.201695 4680233.196951 -5560208.903658,-1690373.340763 -6977193.256610 -1325550.406296,-1626087.214738 6091050.410435 3669629.917830,-452314.039720 -90156.428850 -7289020.824013,2076604.054918 -6001512.507955 3589218.323078,-5318938.543011 4845631.397450 -1234198.883486,3162868.902839 -3427907.878377 -5619700.735998,2152398.312371 -1417330.540560 6818730.349893,-4680233.196951 717273.201695 -5560208.903658,6977193.256610 -1690373.340763 -1325550.406296,-2294641.038935 970287.769699 6850478.570420,90156.428850 -452314.039720 -7289020.824013,6001512.507955 2076604.054918 3589218.323078,-6091050.410435 -1626087.214738 3669629.917830,3427907.878377 3162868.902839 -5619700.735998,1417330.540560 2152398.312371 6818730.349893,-4845631.397450 -5318938.543011 -1234198.883486
1017561.432730 2495958.748188 6772937.962196,680208.191987 4514036.304858 -5700576.887232,-1700603.713129 -7012454.576983 -1107372.097579,-1656111.073149 6195456.362243 3476906.541360,-387975.781151 -300863.175801 -7287076.997095,2042198.357280 -5894913.884070 3779989.755544,-5287952.565011 4819483.901540 -1451689.549926,3284631.551040 -3543353.883036 -5476343.100832,1999756.703352 -1275850.793771 6892601.781334,-4514036.304858 680208.191987 -5700576.887232,7012454.576983 -1700603.713129 -1107372.097579,-2495958.748188 1017561.432730 6772937.962196,300863.175801 -387975.781151 -7287076.997095,5894913.884070 2042198.357280 3779989.755544,-6195456.362243 -1656111.073149 3476906.541360,3543353.883036 3284631.551040 -5476343.100832,1275850.793771 1999756.703352 6892601.781334,-4819483.901540 -5287952.565011 -1451689.549926
1064776.871315 2694779.790596 6689135.429431,641785.788781 4343879.634459 -5835695.429625,-1709412.593559 -7041235.011081 -888169.107755,-1684168.161773 6294295.084307 3280962.905488,-324205.826146 -511575.963173 -7278440.088155,2006394.392490 -5782744.030539 3967260.486478,-5252236.396330 4788765.971389 -1667837.234016,3402892.549218 -3656085.996778 -5327940.862936,1845903.611402 -1132530.121447 6960101.308859,-4343879.634459 641785.788781 -5835695.429625,7041235.011081 -1709412.593559 -888169.107755,-2694779.790596 1064776.871315 6689135.429431,511575.963173 -324205.826146 -7278440.088155,5782744.030539 2006394.392490 3967260.486478,-6294295.084307 -1684168.161773 3280962.905488,3656085.996778 3402892.549218 -5327940.862936,1132530.121447 1845903.611402 6960101.308859,-4788765.971389 -5252236.396330 -1667837.234016
1111879.375259 2890921.952858 6599148.016087,602024.251076 4169925.379254 -5965441.188767,-1716763.281556 -7063513.565612 -668144.161866,-1710257.205483 6387466.886986 3081980.367170,-261061.892258 -722100.122046 -7263117.927576,1969249.333011 -5665100.345109 4150857.287961,-5211843.550332 4753485.908304 -1882442.211120,3517555.268330 -3765984.928129 -5174629.687622,1690988.055931 -987495.089626 7021166.913502,-4169925.379254 602024.251076 -5965441.188767,7063513.565612 -1716763.281556 -668144.161866,-2890921.952858 1111879.375259 6599148.016087,722100.122046 -261061.892258 -7263117.927576,5665100.345109 1969249.333011 4150857.287961,-6387466.886986 -1710257.205483 3081980.367170,3765984.928129 3517555.268330 -5174629.687622,987495.089626 1690988.055931 7021166.913502,-4753485.908304 -5211843.550332 -1882442.211120
1158813.536575 3084205.684800 6503058.473445,560943.760970 3992339.035747 -6089695.791693,-1722620.348835 -7079275.425167 -447500.804967,-1734379.171440 6474877.321185 2880143.132093,-198600.273471 -932240.892235 -7241124.407540,1930821.151884 -5542085.523490 4330610.373976,-5166831.812167 4713656.467979 -2095306.257795,3628526.832414 -3872933.508627 -5016549.808801,1535159.447756 -840874.469470 7075742.499053,-3992339.035747 560943.760970 -6089695.791693,7079275.425167 -1722620.348835 -447500.804967,-3084205.684800 1158813.536575 6503058.473445,932240.892235 -198600.273471 -7241124.407540,5542085.523490 1930821.151884 4330610.373976,-6474877.321185 -1734379.171440 2880143.132093,3872933.508627 3628526.832414 -5016549.808801,840874.469470 1535159.447756 7075742.499053,-4713656.467979 -5166831.812167 -2095306.257795
1205523.312429 3274454.266627 6400955.188083,518566.419008 3811289.242060 -6208345.935629,-1726949.700210 -7088511.964188 -226443.208932,-1756537.246037 6556437.279414 2675638.081554,-136875.790940 -1141803.599372 -7212479.470806,1891168.544699 -5413807.463478 4506353.557922,-5117263.161479 4669294.863241 -2306232.838141,3735718.197104 -3976816.819745 -4853845.906591,1378567.444186 -692799.122116 7123777.940309,-3811289.242060 518566.419008 -6208345.935629,7088511.964188 -1726949.700210 -226443.208932,-3274454.266627 1205523.312429 6400955.188083,1141803.599372 -136875.790940 -7212479.470806,5413807.463478 1891168.544699 4506353.557922,-6556437.279414 -1756537.246037 2675638.081554,3976816.819745 3735718.197104 -4853845.906591,692799.122116 1378567.444186 7123777.940309,-4669294.863241 -5117263.161479 -2306232.838141
1251952.089106 3461493.973892 6292932.104713,474916.236710 3626947.614406 -6321283.484308,-1729718.632341 -7091220.752695 -5175.978376,-1776736.810080 6632063.091382 2468654.596422,-75941.745670 -1350593.832286 -7177209.094589,1850350.852025 -5280379.163719 4677924.406303,-5063203.691609 4620422.761484 -2515027.288071,3839044.224944 -4077522.318027 -4686666.980425,1221361.804748 -543401.881025 7165229.126100,-3626947.614406 474916.236710 -6321283.484308,7091220.752695 -1729718.632341 -5175.978376,-3461493.973892 1251952.089106 6292932.104713,1350593.832286 -75941.745670 -7177209.094589,5280379.163719 1850350.852025 4677924.406303,-6632063.091382 -1776736.810080 2468654.596422,4077522.318027 3839044.224944 -4686666.980425,543401.881025 1221361.804748 7165229.126100,-4620422.761484 -5063203.691609 -2515027.288071
